product_id,retailer,country,title,description,category_path,url,image_url,price,barcode,brand,category,attributes
1002466685,Tesco,Ireland,Emmi Caffe Latte Cappuccino Ready To Drink 230 Ml,"Pasteurised iced coffee with cocoa., Creamy and chocolatey, our Cappuccino Caffe Latte iced coffee is your reward for those 'on-the-go', 'gotta get it done' days! Here's your iced coffee Cappuccino. W","["""" Drinks"""","""" Coffee"""","""" Chilled Coffee""""]",https://www.tesco.ie/groceries/en-IE/products/253978518,https://digitalcontent.api.tesco.com/v2/media/ghs/7ad2326f-4efb-4f63-8445-c827f60fd7b8/2a57c689-12d3-49bb-9f82-c035188fdd4c_961216374.jpeg?h=540&w=540,1.99,7610900248872,Emmi,RTD Coffee,"Volume: 230; RTD Coffee Style: latte; Sweetener: sugar; Coffee Type: arabica; Sustainable Sourcing: rainforest alliance; Roast Type: italian; Carbonization: still; Flavour: cappuccino, latte; Pack Type: Tub/Cup/Pot; Juice Content: 0-2%"
1002477949,amazon,Canada,"Shine Water Vitamin D Hydration Electrolyte Drink, Fruit Punch 12 Pack, Sugar Free Naturally Flavored Water, Magnesium, Zinc, Vitamin B12, Folic Acid, Plant Based Antioxidants, Low Calorie","# Product information 
Collapse all Expand all Measurements package-weight 5.94 Kilograms 
Number Of Pieces 12 
count 1 
Unit Count 192.00 millilitre 
Number of Items 12 
Item Volume 12 Fluid Ounces 
","["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Sports Drinks""""]",https://www.amazon.ca/dp/B0CTRXMM7J,https://m.media-amazon.com/images/I/8162DEVMfWL._AC_UL320_.jpg,,850036444152,Shine Water,Sports Drinks,"Sports Ingredients: electrolytes; Diets: kosher; No Artificial Ingredients: no artificial preservatives, no artificial flavours, no artificial colours; Naturally derived: natural flavours; Volume: 355; Geographic Origin: united states; Health Claims: no sugar, antioxidant, low calories, good source of vitamins, hydrating; Carbonization: still; Caffeine: 15-25 mg; Contains Minerals: magnesium; Immune Support Ingredients: vitamin c, zinc, antioxidants"
1002503073,Walmart,USA,Lyons Ready Care Cranberry Cocktail 100% Juice with Fiber for Digestive Health - 4 fl oz Cups (48 Pack),""""" 
* DIGESTIVE HEALTH MADE EASY. 100% fruit juice blend with 5 g of soluble fiber and 100% DV of vitamin C per 4 fl oz cup. Incorporating fiber into your diet has never been easier. 
* INGREDIENTS: Wa","["""" Food"""","""" Beverages"""","""" Juices"""","""" Cranberry Juice""""]",https://www.walmart.com/ip/Lyons-ReadyCare-Cranberry-Cocktail-100-Juice-with-Fiber-for-Digestive-Health-4-fl-oz-Cups-48-Pack/13809203586?classType=VARIANT,https://i5.walmartimages.com/seo/Lyons-ReadyCare-Cranberry-Cocktail-100-Juice-with-Fiber-for-Digestive-Health-4-fl-oz-Cups-48-Pack_fa1a489f-daa2-4e3c-aacf-8bda219d3417.cd60ce51506dc14ba54e97766d8dec44.jpeg,52.36,,Lyons ReadyCare,Reconstituted 100% Juice,"Volume: 118; Health Claims: hydrating, digestive health, high/source of fibre; Immune Support Ingredients: vitamin c; Carbonization: still; Flavour: cranberry; Naturally derived: natural; Made From: apple, cranberry; Juice Content: 100%; Pack Type: Tub/Cup/Pot; Juice Features: from concentrate"
1002529896,safeway,USA,Lemon Perfect Lemon 6-15.2fz - 6-15.2 FZ,,"["""" Beverages"""","""" Water & Sparkling Water"""","""" Enhanced Water""""]",https://www.safeway.com/shop/product-details.970950774.html,https://images.albertsons-media.com/is/image/ABS/970950774,9.99,850003748955,Lemon Perfect,Sparkling Flavoured Bottled Water,Flavour: lemon; Carbonization: sparkling
1002542950,Walmart,USA,"Cock n Bull Ginger Beer 20 Pack 10oz Soda Bottles - Ideal Mixer for Cocktails, Mocktails, and Bartenders - Premium Quality for Perfect Mixed Drinks - Refreshing Flavor Profile- A",""""" 
* Ginger Beer: A bold, full flavor brewed for the mature palate. All-natural ingredients, real sugar, and ginger root extract give this English-style ginger beer its distinctive spicy fla-vor. A Ho","["""" Food"""","""" Beverages"""","""" Cocktail Mixers"""","""" Ginger Beer""""]",https://www.walmart.com/ip/Cock-n-Bull-Ginger-Beer-20-Pack-10oz-Soda-Bottles-Ideal-Mixer-Cocktails-Mocktails-Bartenders-Premium-Quality-Perfect-Mixed-Drinks-Refreshing-Flavor-P/8820218176?classType=VARIANT,https://i5.walmartimages.com/seo/Cock-n-Bull-Ginger-Beer-20-Pack-10oz-Soda-Bottles-Ideal-Mixer-Cocktails-Mocktails-Bartenders-Premium-Quality-Perfect-Mixed-Drinks-Refreshing-Flavor-P_f4547374-910c-4354-9aee-39f775974002.a2165dd29612e07bdca2c02c58d05bca.png,47.98,,Cock N Bull,Tonic Water/Mixers/Other Bitters,Naturally derived: natural; Flavour: ginger; Sweetener: sugar; Immune Support Ingredients: ginger; Volume: 296; Juice Content: 0-2%; Pack Type: Bottle
1002559899,Walmart,USA,"JUNP Hydration Electrolyte Powder, Electrolytes Drink Mix, Hydration Mix, Sugar Free, Gluten Free, 0 Calories, 0 Carbs, Keto Friendly, NON-GMO, Kosher, 90 Servings. ( Berry Lemonade)",""""" Hydration Powder Electrolytes mix """" ; Nutrient Content Claims Kosher ; Food Form Powders ; Brand Junp","["""" Food"""","""" Beverages"""","""" Powdered Drink Mixes"""","""" Lemonade Mixes""""]",https://www.walmart.com/ip/JUNP-Hydration-Electrolyte-Powder-Electrolytes-Drink-Mix-Sugar-Free-Gluten-0-Calories-Carbs-Keto-Friendly-NON-GMO-Kosher-90-Servings-Berry-Lemonade/448749977?classType=REGULAR,https://i5.walmartimages.com/seo/JUNP-Hydration-Electrolyte-Powder-Electrolytes-Drink-Mix-Sugar-Free-Gluten-0-Calories-Carbs-Keto-Friendly-NON-GMO-Kosher-90-Servings-Berry-Lemonade_30462431-99f9-4138-8207-20738b35db7e.4e98a18572959371c27377d7a6ac058d.jpeg,28.95,,Junp,Powder Concentrates,"Flavour: berry, lemon; Juice Content: 0-2%; No Artificial Ingredients: no gmo; Health Claims: no sugar, no calories, hydrating; Concentrate Format: powder, electrolytes; Diets: kosher; Sports Ingredients: electrolytes"
1002564246,amazon,Italy,juice blueberry pure 330ml,"## product details 
# product specifications 
##### product information 
neck size ‎1 x 1 x 1 cm; 20 grams 
unit ‎330.0 milliliter 
contact manufacturer ‎ flying trunk 
brand ‎ flying trunk 
shape of ","["""" food and care of home"""","""" coffee, tea and drinks"""","""" juices, smoothies and centrifuged""""]",https://www.amazon.it/dp/B07HYXQV72,https://m.media-amazon.com/images/I/21h4u4Jg0nL._AC_UL320_.jpg,6.36,,Baule Volante,Not from Concentrate 100% Juice,Juice Content: 0-2%; Volume: 330; Made From: blueberry; Juice Features: smoothie; Pack Type: Bottle; Carbonization: still; Flavour: blueberry
1002568339,Walmart,USA,"JUNP Hydration Electrolyte Powder, Electrolytes Drink Mix, Sugar Free, Gluten Free, 0 Calories, 0 Carbs, Keto Friendly, Non-GMO, Kosher, 90 Servings, Grape Flavored",""""" 
* JUNP: MAKE WATER WORK HARDER -- Junp powder electrolyte mix boosts water with natural salty electrolytes and refreshing fruit-infused flavor to keep you hydrated and energized all day, replenishi","["""" Food"""","""" Beverages"""","""" Powdered Drink Mixes"""","""" All Powdered Drink Mix""""]",https://www.walmart.com/ip/JUNP-Hydration-Electrolyte-Powder-Electrolytes-Drink-Mix-Sugar-Free-Gluten-0-Calories-Carbs-Keto-Friendly-Non-GMO-Kosher-90-Servings-Grape-Flavored/861800869?classType=REGULAR,https://i5.walmartimages.com/seo/JUNP-Hydration-Electrolyte-Powder-Electrolytes-Drink-Mix-Sugar-Free-Gluten-0-Calories-Carbs-Keto-Friendly-Non-GMO-Kosher-90-Servings-Grape-Flavored_dcac0c17-3bd9-4cc8-adf2-071eea585f0d.860eb8daa5fbedc8d03d389583cafe27.jpeg,28.95,,Junp,Powder Concentrates,"Concentrate Format: powder, electrolytes; Sports Ingredients: electrolytes; Sports Positioning: pre-workout, post-workout; Juice Content: 0-2%; Naturally derived: natural; Flavour: grape; Diets: kosher; Free From: lactose free, no soy; Health Claims: good source of minerals, good source of vitamins, hydrating, no calories, no sugar; Pack Type: Bucket; No Artificial Ingredients: no artificial colours, no gmo"
1002612154,Walmart,USA,Spring Water 16 Oz 12 Pack Bottled At The Source Plastic- Free Recyclable Eco Friendly Aluminum,"* PLASTIC - Recyclable aluminum bottles. 
* COOLS IN 20 MINUTES - Here's some science: plastic is less thermally conductive than aluminum. That means colder water faster with Water.","["""" Food"""","""" Beverages"""","""" Water"""","""" Spring Water""""]",https://www.walmart.com/ip/Spring-Water-16-Oz-12-Pack-Bottled-At-The-Source-Plastic-Free-Recyclable-Eco-Friendly-Aluminum/14849004151?classType=VARIANT,https://i5.walmartimages.com/seo/RAIN-Spring-Water-16-Oz-12-Pack-Bottled-At-The-Source-Plastic-Free-Recyclable-Eco-Friendly-Aluminum_94ee2487-b6a0-4a3c-a3c5-3666bfc9331d.39a13b78ebab0b86f5c8c48bff5f6499.jpeg,40.67,,Rain,Still Bottled Water,"Environmentally Friendly: environmentally friendly; Carbonization: still; Volume: 473; Juice Content: 0-2%; Water Type: bottled at source; Pack Type: Bottle; Sustainable Packaging: can be recycled, plastic free packaging"
1002631533,Flaschenpost,Germany,Kraftling dosing bottle ginger shot Mango- passion fruit,"stock Immunity Boost 
dosing bottle with 7 ginger Shots per bottle. of the naturally fresh ginger shot with sweeter Mango, more exotic passion fruit and 20% Ingweranteil gives you the refreshing one s","["""" Limo & juice"""","""" Smoothies & Shots"""","""" Shots""""]",https://www.flaschenpost.de/katalog/suche?searchTerm=Kraftling Dosierflasche Ingwer Shot Mango-Maracuja,https://image.flaschenpost.de/articles/big/23022.png,7.29,,Kraftling,Not from Concentrate 100% Juice,"Pack Type: Bottle; Volume: 400; Juice Content: 75-99%; Carbonization: still; Naturally derived: natural; Juice Features: smoothie; Flavour: ginger, passionfruit, mango; Health Claims: immune system health; Made From: ginger, lemon, orange, passion fruit, mango; Immune Support Ingredients: vitamin c, ginger"
10026731,Walmart,USA,"Concord Foods Reconstituted Lime Juice, 4.5 oz",""""" 
* Concord Foods Reconstituted Lime Juice, 4.5 fl oz 
* May be used in a variety of savory or sweet recipes 
* Drizzle on fish or add to your favorite sauces 
* Use to make refreshing beverages 
* 2","["""" Food"""","""" Beverages"""","""" Juices"""","""" Lemon Juice""""]",https://www.walmart.com/ip/Concord-Foods-Lime-Juice-No-Pulp-from-Concentrate-4-5-oz/10449044?classType=REGULAR&athbdg=L1600,https://i5.walmartimages.com/seo/Concord-Foods-Lime-Juice-No-Pulp-from-Concentrate-4-5-oz_7dffa1ac-22dd-4474-9d6c-b7bf78bae037.980ae2168bd14816d062dae07d58d849.jpeg,0.98,,by Concord Foods,Liquid Concentrates,Pack Type: Bottle; Volume: 133; Flavour: lime; Sustainable Sourcing: usda organic
1002731103,amazon,United Kingdom,Saka Water | Natural Mineral Water | 1.5L Bottle | Pack of 12,"# Product information 
Collapse All Expand All Measurements Unit Count 1500.0 millilitre 
# Warranty & Support 
Amazon.com Return Policy : Regardless of your statutory right of withdrawal, you enjoy a","["""" Any Department"""","""" Grocery"""","""" Drinks"""","""" Water""""]",https://www.amazon.co.uk/dp/B0DLVD4JDT,https://m.media-amazon.com/images/I/61W89HUv92L._AC_UL320_.jpg,16.99,,Saka,Still Bottled Water,"Naturally derived: natural; Volume: 1500; Carbonization: still; Contains Minerals: calcium, magnesium; Health Claims: good source of calcium, good source of minerals, hydrating; No Artificial Ingredients: no artificial additives; Sustainable Packaging: can be recycled; Juice Content: 0-2%"
1002745965,Walmart,USA,"JUNP Hydration Electrolyte Powder, Electrolytes Drink Mix, Hydration Mix, Sugar Free, Gluten Free, 0 Calories, 0 Carbs, Keto Friendly, NON - GMO Kosher, 90 Servings. ( Pina Colada)",""""" 
* JUNP: MAKE WATER WORK HARDER -- Junp powder electrolyte mix boosts water with natural salty electrolytes and refreshing fruit-infused flavor to keep you hydrated and energized all day, replenishi","["""" Food"""","""" Beverages"""","""" Powdered Drink Mixes"""","""" All Powdered Drink Mix""""]",https://www.walmart.com/ip/JUNP-Hydration-Electrolyte-Powder-Electrolytes-Drink-Mix-Sugar-Free-Gluten-0-Calories-Carbs-Keto-Friendly-NON-GMO-Kosher-90-Servings-Pina-Colada/5128654714?classType=REGULAR,https://i5.walmartimages.com/seo/JUNP-Hydration-Electrolyte-Powder-Electrolytes-Drink-Mix-Sugar-Free-Gluten-0-Calories-Carbs-Keto-Friendly-NON-GMO-Kosher-90-Servings-Pina-Colada_1aa13e46-eebe-492e-9cd6-2b84891bf2d2.c66fdd7815425d3d697d724226a14fe3.jpeg,28.95,,Junp,Powder Concentrates,"Concentrate Format: powder, electrolytes; Sports Ingredients: electrolytes; Contains Minerals: magnesium; Naturally derived: natural; Caffeine: 15-25 mg; Sports Positioning: pre-workout, post-workout; Health Claims: no sugar, good source of minerals, good source of vitamins, good source of potassium, no calories, hydrating; Diets: kosher; Free From: lactose free, no soy; No Artificial Ingredients: no gmo, no artificial flavours, no artificial colours; Juice Content: 0-2%"
1002754828,Spar,Netherlands,bio today ginger drink,"* pasteurized drink based on ginger 
content and weight 
250 milliliters","[""""soft drink, coffee, tea, juices"""",""""juices"""",""""vegetable juice""""]",https://www.spar.nl/bio-today-ginger-drank-9223999/,https://media.spar.nl/productdetail/bio-today-ginger-drank-250-Milliliter-9223999-161172.jpg,5.79,,BioToday,Other Non-Cola Carbonates,Pack Type: Bottle; Sustainable Sourcing: organic; Immune Support Ingredients: ginger; Carbonization: still; Volume: 250; Flavour: ginger; Juice Content: 100%
1002764793,Hemköp,Sweden,"hop soda, bottle","renew jultraditionen with our hop julmust, one adults alternative to the traditional christmas must. with tones and humlekaraktar results this julmust in an easy floral and citruspraglad taste profile","["""" all supplies"""","""" drink"""",""""soda"""",""""soda small""""]",https://www.hemkop.se/produkt/H-101595491_ST,"https://assets.axfood.se/image/upload/f_auto,t_200/07310401054377_C1N1_s01",15.95,7310401054377,Nygårda,Other Non-Cola Carbonates,"Carbonization: gently carbonated; Sweetener: sugar; Volume: 330; Juice Content: 0-2%; Caffeine: 15-25 mg; Pack Type: Bottle; Naturally derived: natural fragrances, natural flavours"
1002776596,Trendyol,Turkey,sour cherry flavored drink powder 300gr,"this product [page=""""merchant_info""""]TE GROSS[/ page] will be sent by. 2 ; about to be sold at the campaign price 5 less stock available. 4 ; a product, suddenly can be sold by many sellers. by multiple","[""""supermarket"""",""""food and beverage"""","""" still drinks""""]",https://www.trendyol.com/gulsah/visne-aromali-icecek-tozu-300gr-p-660341452,https://cdn.dsmcdn.com/ty758/product/media/images/20230302/14/293459984/873363233/1/1_org_zoom.jpg,1150,,Gülşah,Powder Concentrates,Flavour: cherry; Water Type: flavoured; Weight: 300; Pack Type: Bag/Packet; Concentrate Format: powder; Juice Content: 0-2%; Caffeine: 15-25 mg
1002837011,Wegmans,USA,"Synergy The Real Kombucha, Kombucha, Peach Paradise",null Do not shake. Swirl gently. Store upright. Perishable. Keep refrigerated. May leak or gush if unrefrigerated. Please Note: Kombucha is a fermented tea that has naturally occurring alcohol. Do not,"["""" Dairy"""","""" Milk, Juice and Refrigerated Beverage"""","""" Kombucha & Wellness Shots""""]",https://shop.wegmans.com/shop/categories/702?page=2,"https://d2d8wwwkmhfcva.cloudfront.net/1200x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3ed8ffc2-805c-4585-b786-6bdf7f429511.jpeg",3.69,,Synergy,Carbonated RTD Tea and Kombucha,"Tea Type: green, black; Volume: 473; Sweetener: cane sugar; Flavour: peach; Naturally derived: natural"
100284616,K Ruoka,Finland,moomin wild berries juice drink 0.5l,,"["""" beverages"""","""" juice"""","""" single-dose juices""""]",https://www.k-ruoka.fi/kauppa/tuote/moomin-metsamarjat-mehujuoma-05l-6420610113787,https://public.keskofiles.com/f/k-ruoka/product/6420610113787,2.09,6420610113787,Moomin,Juice Drinks (up to 24% Juice),"Sweetener: sugar; Naturally derived: natural flavours, natural fragrances; Volume: 500; Water Type: spring; Made From: bilberry, blueberry; Pack Material Type: Paper / Carton; Flavour: wild berries, berry; Carbonization: still; Pack Type: Liquid Carton"
1002869311,Walmart,USA,"Coffee Concentrate - Cold Brew Coffee, Perfect for Instant Iced Coffee, Cold Brewed Coffee and Hot Coffee, 3 Pack - Original Decaf",""""" 
* Premium Arabica Coffee - Our Coffee Concentrates are made with 100% natural arabica coffee that is ethically and sustainably sourced from farms all over the world. Each sip promises the experienc","["""" Food"""","""" Seasonal Grocery"""","""" Easter Foods"""","""" Lent"""","""" Non- Caffeinated Drinks""""]",https://www.walmart.com/ip/Coffee-Concentrate-Cold-Brew-Coffee-Perfect-for-Instant-Iced-Coffee-Cold-Brewed-Coffee-and-Hot-Coffee-3-Pack-Original-Decaf/13613415562?classType=REGULAR,https://i5.walmartimages.com/seo/Coffee-Concentrate-Cold-Brew-Coffee-Perfect-for-Instant-Iced-Coffee-Cold-Brewed-Coffee-and-Hot-Coffee-3-Pack-Original-Decaf_07f36ee0-ddcc-432c-9f7d-96f0a5baed8b.ba1d6c8f70555a455534b73aab9bc812.jpeg,54.95,,Javy,RTD Coffee,"RTD Coffee Style: cold brew; Water Type: purified; Pack Type: Bottle; No Artificial Ingredients: no artificial additives; Caffeine: 0-15 mg; Volume: 1000; Juice Content: 0-2%; Flavour: coffee; Free From: no caffeine; Health Claims: no sugar; Sweetener: sugar; Naturally derived: natural flavours, natural; Sustainable Sourcing: from sustainable sources (product); Coffee Type: arabica; Carbonization: still"
1002894305,Walmart,USA,"Original Black Nitro Cold Brew Coffee, Sugar, Vegan, Organic & Non-GMO, Low Acidity, 7 Fl. oz. Cans (12 Pack)",""""" 
* Includes 12 cans (7oz) of Nitro cold Brew - Original Black 
RISE Original Black Nitro Cold Brew Coffee contains 180mg of natural caffeine. 
USDA Organic, non-GMO and dairy-free, Sugar-free, 0 cal","["""" Food"""","""" Coffee"""","""" Bottled Coffee"""","""" Nitro Cold Brew""""]",https://www.walmart.com/ip/Original-Black-Nitro-Cold-Brew-Coffee-Sugar-Vegan-Organic-Non-GMO-Low-Acidity-7-Fl-oz-Cans-12-Pack/12560464462?classType=REGULAR,https://i5.walmartimages.com/seo/Original-Black-Nitro-Cold-Brew-Coffee-Sugar-Vegan-Organic-Non-GMO-Low-Acidity-7-Fl-oz-Cans-12-Pack_33fd9162-92ec-4cc8-9a7d-edd691fe817b.d13011dd67859200fb68d0945a7fd68d.jpeg,46.95,,Rise Brewing Co,RTD Coffee,"Carbonization: still; Volume: 355; Juice Content: 0-2%; RTD Coffee Style: nitro, cold brew; Flavour: coffee; Free From: dairy free; Diets: vegan; Caffeine: 50-100 mg; Health Claims: no sugar, no calories; Naturally derived: natural; Pack Type: Can; Sustainable Sourcing: fairtrade, usda organic, organic"
1002901996,Flaschenpost,Germany,elephant bay Mischkiste Ice Tea,"soft drinks 
mixed sorts 
[]","["""" Limo & juice"""","""" icetea"""","""" Mixkiste""""]",https://www.flaschenpost.de/katalog/suche?searchTerm=Elephant Bay  Mischkiste Ice Tea,https://image.flaschenpost.de/articles/big/22722.png,34.99,,Elephant Bay,Still RTD Tea,Volume: 330; Juice Content: 0-2%; Carbonization: still; Flavour: tea
1002909386,Wegmans,USA,"Synergy The Real Kombucha Kombucha, Elderberry Juniper",Renew. Rebalance. Rebuild. Reclaim. Rekindle. Recharge. Living food for the living body. Begin Within: Begin with a sip of liquid life and a bold bite that's undeniably electric. Begin with a drink th,"["""" Dairy"""","""" Milk, Juice and Refrigerated Beverage"""","""" Kombucha & Wellness Shots""""]",https://shop.wegmans.com/shop/categories/702?page=2,"https://d2d8wwwkmhfcva.cloudfront.net/1200x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e11e25d0-5f0c-44a7-b9b9-c39214f13330.jpeg",3.69,,Synergy,Carbonated RTD Tea and Kombucha,"Immune Support Ingredients: elderberry; Naturally derived: natural; Volume: 473; Sustainable Packaging: can be recycled; Health Claims: probiotic; Water Type: filtered; Sweetener: cane sugar; Tea Type: green, black; Juice Content: 0-2%"
1002913083,Walmart,USA,"JUNP Hydration Electrolyte Powder, Electrolytes Drink Mix, Hydration Mix, Sugar Free, Gluten Free, 0 Calories, 0 Carbs, Keto Friendly, Non-GMO, Kosher, 90 Servings. ( Dragonfruit Limeade)",""""" 
#### What's in Junp? 
Junp contains essential electrolytes & minerals your body needs to function properly: Calcium & Phosphorus to support bone health, sodium and chloride to retain fluids, potass","["""" Food"""","""" Beverages"""","""" Powdered Drink Mixes"""","""" All Powdered Drink Mix""""]",https://www.walmart.com/ip/JUNP-Hydration-Electrolyte-Powder-Electrolytes-Drink-Mix-Sugar-Free-Gluten-0-Calories-Carbs-Keto-Friendly-Non-GMO-Kosher-90-Servings-Dragonfruit-Lime/2415140650?classType=REGULAR,https://i5.walmartimages.com/seo/JUNP-Hydration-Electrolyte-Powder-Electrolytes-Drink-Mix-Sugar-Free-Gluten-0-Calories-Carbs-Keto-Friendly-Non-GMO-Kosher-90-Servings-Dragonfruit-Lime_8a784b9f-182f-4369-8f4c-4704a01704ff.cc5e5c5dcce154c7de0bec3151040188.jpeg,28.95,,Junp,Powder Concentrates,"No Artificial Ingredients: no gmo, no artificial flavours, no artificial colours; Contains Minerals: calcium, magnesium; Health Claims: no sugar, hydrating, bone health, no calories; Free From: no soy; Juice Content: 0-2%; Concentrate Format: powder, electrolytes; Sports Ingredients: electrolytes; Pack Type: Jar; Diets: kosher"
1002938290,Voilà,Canada,Viveau Sparkling Water Ready To Drink Cherry 4 x 250 ml (cans),,"["""" Beverages"""","""" Water"""","""" Sparkling Water""""]",https://voila.ca/products/839134CAR,https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/15dbc570-8d57-4305-9ced-0188ad93a75d/500x500.jpg,7.49,,Viveau,Sparkling Flavoured Bottled Water,Volume: 250; Carbonization: sparkling; Flavour: cherry; Juice Content: 0-2%
1002952314,Voilà,Canada,Protein2O Protein Infused Water Acai Blueberry Pomegranate 500 ml,,"["""" Beverages"""","""" Water"""","""" Enhanced & Flavoured Water""""]",https://voila.ca/products/506212EA,https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/840f553e-b086-4701-b812-d8d06ff87856/500x500.jpg,2.99,,Protein2O,Functional Bottled Water,"Sports Ingredients: protein; Volume: 500; Pack Type: Bottle; Carbonization: still; Juice Content: 0-2%; Flavour: blueberry, acai, pomegranate"
1002955702,K Ruoka,Finland,power crazy Joulujengi energy drink 0.33l,"""""power goes crazy with new taste and look! power crazy Joulujengi energy drink is a one-of-a-kind seasonal product. The drink has a delicious christmas red berries flavor, a crazy flavor perfect for t","["""" beverages"""","""" energy- and sports drinks"""","""" energy drinks""""]",https://www.k-ruoka.fi/kauppa/tuote/teho-hullu-joulujengi-033l-tlk-6419800121558,https://public.keskofiles.com/f/k-ruoka/product/6419800121558,1.69,6419800121558,Teho,Energy Drinks,"Sweetener: sucralose, sugar; Volume: 330; Carbonization: still; Health Claims: energy boosting; Pack Type: Can; Juice Content: 0-2%"
1002968128,Walmart,USA,"JUNP Hydration Electrolyte Powder Mix, Lemonade, 14.9 oz (423 g)",""""" 
* JUNP: MAKE WATER WORK HARDER -- Junp powder electrolyte mix boosts water with natural salty electrolytes and refreshing fruit-infused flavor to keep you hydrated and energized all day, replenishi","["""" Food"""","""" Beverages"""","""" Powdered Drink Mixes"""","""" All Powdered Drink Mix""""]",https://www.walmart.com/ip/JUNP-Hydration-Electrolyte-Powder-Mix-Lemonade-14-9-oz-423-g/700405338?classType=REGULAR,https://i5.walmartimages.com/seo/JUNP-Hydration-Electrolyte-Powder-Mix-Lemonade-14-9-oz-423-g_0acdc586-184f-4fbc-a01b-247026864a7b.b5384b6d99565a57d0c88fc9f7990603.jpeg,28.95,,Junp,Powder Concentrates,"Diets: kosher; Health Claims: no sugar, good source of minerals, good source of vitamins, good source of potassium, no calories, hydrating; Sports Ingredients: electrolytes; Caffeine: 15-25 mg; Contains Minerals: magnesium; Flavour: lemon; No Artificial Ingredients: no artificial colours; Free From: lactose free, no soy; Naturally derived: natural; Sports Positioning: pre-workout, post-workout; Concentrate Format: powder, electrolytes; Juice Content: 0-2%"
