gtin1,gtin2,true_label
8411002105006,8411002122003,0
8411630051195,84116345,0
8411630051195,84116369,0
8411630400115,8411630400139,0
84116345,84116369,0
8411902000005,8411902007035,0
8411902000296,8411902001057,0
8411902000296,8411902002351,0
8411902000296,8411902003013,0
8411902000296,8411902004027,0
8411902000296,8411902004034,0
8411902000296,8411902008179,0
8411902000296,8411902009022,0
8411902001057,8411902002351,0
8411902001057,8411902003013,0
8411902001057,8411902004027,0
8411902001057,8411902004034,0
8411902001057,8411902009022,0
8411902001071,8411902002207,0
8411902001071,8411902008124,0
8411902001071,8411902008131,0
8411902002207,8411902008124,0
8411902002207,8411902008131,0
8411902002351,8411902003013,0
8411902002351,8411902008179,0
8411902002351,8411902009022,0
8411902003013,8411902004027,0
8411902003013,8411902004034,0
8411902003013,8411902008179,0
8411902003013,8411902009022,0
8411902004027,8411902008179,0
8411902004027,8411902009022,0
8411902004034,8411902008179,0
8411902004034,8411902009022,0
8411902007035,8411902008117,0
8411902008179,8411902009022,0
8412042256109,8412042501087,0
8412042502305,8412042502312,0
8412042502305,8412042502367,0
8412042502305,8412042502398,0
8412042502312,8412042502367,0
8412042502312,8412042502398,0
8412042502367,8412042502398,0
8412170009158,8412170020436,0
8412170040854,8412170043404,0
8412755101048,8412755108504,0
8412755102045,8412755108504,0
8412755104209,8412755108504,0
8414100225157,8414100317951,0
8414100225157,8414100364085,0
8414100314257,8414100364078,0
8414100354543,8414100364108,0
8414100363644,8414100363743,0
8414100363644,8414100388333,0
8414100363644,8414100388357,0
8414100363743,8414100388333,0
8414100363743,8414100388357,0
8414100363842,8414100363941,0
8414100364047,8414100364146,0
8414100364092,8414100366041,0
8414100364092,8414100384441,0
8414100366041,8414100384441,0
8414100388333,8414100388357,0
8424644001766,8424644001896,0
8424644002732,8437017153146,0
8424644002732,8437017153344,0
8425402551271,8437017153276,0
8426612010015,8426612020014,0
8426612010022,8426612020014,0
8426612011043,8426612013047,0
8427406010112,8427406010532,0
8427406010112,8427406015131,0
8427406010112,8427406210031,0
8427406010211,8427406010532,0
8427406010310,8427406010532,0
8427406010532,8427406010815,0
8427406010532,8427406015131,0
8427406010532,8427406210031,0
8427406010815,8427406015131,0
8427406010815,8427406210031,0
8427406011218,8427406015131,0
8427406011218,8427406210031,0
8427406012116,8427406012130,0
8427406012130,8427406012192,0
8427406013113,8427406210031,0
8427406013137,8427406210031,0
8427406015117,8427406210031,0
8427406015131,8427406015216,0
8427406015131,8427406016114,0
8427406015131,8427406017111,0
8427406015131,8427406210031,0
8427406015216,8427406210031,0
8427406016114,8427406210031,0
8427406017111,8427406210031,0
8427406018118,8427406018132,0
8428551710650,8428551714481,0
8428551710674,8428551714337,0
8428551714306,8428551714443,0
8428551715280,8428551717321,0
842885097252,842885097269,0
842885098716,842885099195,0
8429821120018,8429821120025,0
8429821120018,8429821120032,0
8429821120018,8429821120056,0
8429821120018,8429821120063,0
8429821120018,8436011295210,0
8429821120018,8436011295227,0
8429821120018,8436011295258,0
8429821120018,8436011295418,0
8429821120025,8429821120032,0
8429821120025,8429821120056,0
8429821120025,8436011295210,0
8429821120025,8436011295227,0
8429821120025,8436011295258,0
8429821120025,8436011295418,0
8429821120032,8429821120056,0
8429821120032,8429821120063,0
8429821120032,8436011295210,0
8429821120032,8436011295227,0
8429821120032,8436011295258,0
8429821120032,8436011295418,0
8429821120056,8429821120063,0
8429821120056,8436011295210,0
8429821120056,8436011295227,0
8429821120056,8436011295258,0
8429821120056,8436011295418,0
8429821120063,8436011295210,0
8429821120063,8436011295227,0
8429821120063,8436011295258,0
8429821120063,8436011295418,0
8432425090854,8432425092094,0
8432425090854,8432425094043,0
8432425090953,8432425091202,0
8432425090953,8432425091219,0
8432425090953,8432425094340,0
8432425090953,8432425094968,0
8432425090953,8432425096382,0
8432425091202,8432425091691,0
8432425091202,8432425092087,0
8432425091202,8432425093299,0
8432425091202,8432425093657,0
8432425091202,8432425094968,0
8432425091202,8432425094975,0
8432425091202,8432425096382,0
8432425091202,8432425098720,0
8432425091219,8432425091691,0
8432425091219,8432425092087,0
8432425091219,8432425093299,0
8432425091219,8432425093657,0
8432425091219,8432425094968,0
8432425091219,8432425094975,0
8432425091219,8432425096382,0
8432425091219,8432425098720,0
8432425091691,8432425094340,0
8432425091691,8432425094968,0
8432425091691,8432425096382,0
8432425092087,8432425094340,0
8432425092087,8432425094968,0
8432425092087,8432425096382,0
8432425093299,8432425094340,0
8432425093299,8432425094968,0
8432425093299,8432425096382,0
8432425093657,8432425094340,0
8432425093657,8432425094968,0
8432425093657,8432425096382,0
8432425094340,8432425094968,0
8432425094340,8432425094975,0
8432425094340,8432425096382,0
8432425094340,8432425098720,0
8432425094968,8432425094975,0
8432425094968,8432425096382,0
8432425094968,8432425098720,0
8432425094975,8432425096382,0
8432425096382,8432425098720,0
8433329000864,8433329000871,0
8433329000864,8433329089869,0
8433329000864,8433329089876,0
8433329000864,8433329089890,0
8433329000864,8433329089906,0
8433329000864,8433329089913,0
8433329000864,8433329089937,0
8433329000864,8433329089944,0
8433329000864,8433329089968,0
8433329000864,8433329122962,0
8433329000871,8433329089876,0
8433329000871,8433329089890,0
8433329000871,8433329089913,0
8433329000871,8433329089937,0
8433329000871,8433329089944,0
8433329000871,8433329089968,0
8433329000871,8433329122962,0
8433329017930,8433329040174,0
8433329017930,8433329123822,0
8433329035262,8433329121477,0
8433329040174,8433329095112,0
8433329040174,8433329097949,0
8433329040174,8433329120975,0
8433329040174,8433329121040,0
8433329040174,8433329130110,0
8433329040174,8433329130134,0
8433329040174,8433329130165,0
8433329040174,8433329152105,0
8433329040235,8433329097925,0
8433329040235,8433329104364,0
8433329040235,8433329122771,0
8433329040235,8433329122795,0
8433329040235,8433329145930,0
8433329080705,8433329080798,0
8433329080705,8433329121019,0
8433329080705,8433329123822,0
8433329080804,8433329097710,0
8433329080804,8433329121484,0
8433329089869,8433329089876,0
8433329089869,8433329089890,0
8433329089869,8433329089913,0
8433329089869,8433329089937,0
8433329089869,8433329089944,0
8433329089869,8433329089968,0
8433329089869,8433329122962,0
8433329089876,8433329089890,0
8433329089876,8433329089906,0
8433329089876,8433329089913,0
8433329089876,8433329089937,0
8433329089876,8433329089944,0
8433329089876,8433329089968,0
8433329089876,8433329122962,0
8433329089890,8433329089906,0
8433329089890,8433329089913,0
8433329089890,8433329089937,0
8433329089890,8433329089968,0
8433329089906,8433329089913,0
8433329089906,8433329089937,0
8433329089906,8433329089944,0
8433329089906,8433329089968,0
8433329089906,8433329122962,0
8433329089913,8433329089937,0
8433329089913,8433329089944,0
8433329089913,8433329122962,0
8433329089937,8433329089944,0
8433329089937,8433329089968,0
8433329089937,8433329122962,0
8433329089944,8433329089968,0
8433329089968,8433329122962,0
8433329095112,8433329121040,0
8433329097864,8433329121477,0
8433329097925,8433329098670,0
8433329097925,8433329122801,0
8433329097925,8433329123822,0
8433329097949,8433329121040,0
8433329098670,8433329122801,0
8433329098670,8433329123822,0
8433329104296,8433329104302,0
8433329104296,8433329104333,0
8433329104296,8433329104340,0
8433329104296,8433329122948,0
8433329104296,8433329122955,0
8433329104302,8433329104333,0
8433329104302,8433329122948,0
8433329104333,8433329104340,0
8433329104333,8433329122955,0
8433329104340,8433329122948,0
8433329104371,8433329104388,0
8433329104395,8433329104401,0
8433329104425,8433329104432,0
8433329104456,8433329104463,0
8433329120975,8433329121040,0
8433329121040,8433329122788,0
8433329121040,8433329123822,0
8433329121040,8433329130134,0
8433329121040,8433329152105,0
8433329122771,8433329123822,0
8433329122771,8433329145930,0
8433329122788,8433329145930,0
8433329122948,8433329122955,0
8433329123822,8433329130110,0
8433329123822,8433329130165,0
8435425100134,8435425102046,0
8435425100134,8435425104415,0
8435425100134,8435425108857,0
8435425100134,8435425108871,0
8435425100134,8435425109663,0
8435425100134,8435425110393,0
8435425100363,8435425104200,0
8435425100363,8435425109915,0
8435425100363,8435425110386,0
8435425102046,8435425104415,0
8435425102046,8435425107959,0
8435425102046,8435425108857,0
8435425102046,8435425109663,0
8435425102046,8435425110393,0
8435425102206,8435425109939,0
8435425102237,8435425109670,0
8435425102237,8435425109922,0
8435425104200,8435425109915,0
8435425104200,8435425110010,0
8435425104415,8435425107959,0
8435425104415,8435425108857,0
8435425104415,8435425108871,0
8435425107959,8435425108857,0
8435425107959,8435425108871,0
8435425107959,8435425109663,0
8435425107959,8435425110393,0
8435425108857,8435425108871,0
8435425108857,8435425109663,0
8435425108857,8435425110393,0
8435425108871,8435425109663,0
8435425108871,8435425110393,0
8435608802756,8435608807058,0
8435608802909,8435608807041,0
8435608803494,8435608807041,0
8435608805979,8435608807072,0
8436011295210,8436011295227,0
8436011295210,8436011295418,0
8436011295227,8436011295258,0
8436011295227,8436011295418,0
8436011295258,8436011295418,0
8436046349162,8436046349247,0
8436046349230,8436046349612,0
8436563780806,8436563781117,0
8436563780936,8437010011757,0
8436563781292,8437010011757,0
8437006671392,8437006671422,0
8437012681002,854136007002,0
8437017153016,8437017153047,0
8437017153023,8437017153276,0
8437017153030,8437017153061,0
8437017153030,8437017153092,0
8437017153030,8437017153283,0
8437017153054,8437017153276,0
8437017153061,8437017153283,0
8437017153078,8437017153108,0
8437017153078,8437017153290,0
8437017153108,8437017153290,0
8437017153146,8437017153313,0
8437017153313,8437017153344,0
8437017629016,8437017629078,0
8437017629023,8437017629085,0
8437017629030,8437017629108,0
8437017629047,8437017629092,0
8437017631026,8437017631170,0
8437017631101,8437017631170,0
8437018830084,8437018830138,0
844197010356,844197020478,0
844197010363,844197020492,0
846659000837,846659001001,0
846659000837,853955000904,0
846659001001,853955000904,0
8480000290632,8480000290861,0
8480000290748,8480000290854,0
850003023113,859078002153,0
850003023113,859078002627,0
850003023700,859078002696,0
850003023700,995561291595,0
850003023717,859078002696,0
850003023717,995561291595,0
850003748009,850065428031,0
850003748054,850003748795,0
850003748122,850003748771,0
850003748122,850065428017,0
850003748122,850065428031,0
850003748160,850003748771,0
850003748160,850065428017,0
850003748160,850065428031,0
850003748542,850003748856,0
850003748566,850003748856,0
850003748771,860465001505,0
850005100003,850005100867,0
850005100010,850005100744,0
850005100034,850005100867,0
850005100263,850005100867,0
850005100263,868806000019,0
850005100263,868806000026,0
850005100614,850005100638,0
850005100614,868806000019,0
850005100744,850005100768,0
850005100744,850005100867,0
850005100744,850005100874,0
850005100744,868806000026,0
850005100867,850061075123,0
850005100867,850061075130,0
850005100867,868806000019,0
850005100867,868806000026,0
850005100867,995561293933,0
850005452089,850005452249,0
850007533816,853146007187,0
850007533816,853146007194,0
850007533816,853146007996,0
850009942319,858176002317,0
850010788791,850010788807,0
850013518234,850013518272,0
850014705008,850014705138,0
850014705114,850014705732,0
850014705114,850014705749,0
850014741327,856852007137,0
850015723179,856069006497,0
850018249225,860415001715,0
850018249225,864421000359,0
850018249225,865920000437,0
850018249225,865920000444,0
850018249225,868235000451,0
850018249225,868235000468,0
850018249225,868235000475,0
850018249232,860000709606,0
850018249232,865920000437,0
850018249232,865920000444,0
850018249232,868235000444,0
850018249232,868235000451,0
850018249232,868235000468,0
850018249232,868235000475,0
850018249232,868235000482,0
850018249249,860000709606,0
850018249249,865920000437,0
850018249249,865920000444,0
850018249249,868235000444,0
850018249249,868235000451,0
850018249249,868235000468,0
850018249249,868235000475,0
850018249249,868235000482,0
850018249256,860000709606,0
850018249256,860000709644,0
850018249256,868235000444,0
850020877614,860002507927,0
850022180095,850022180101,0
850022180101,850022180156,0
850025251143,850025251396,0
850025251372,860001535693,0
850025251655,860001535655,0
850029394013,850029394068,0
850031418011,853057007610,0
850031418042,853057007269,0
850031418295,853057007030,0
850031418295,853057007603,0
850031418295,866558000004,0
850031418295,866558000035,0
850032072090,850032072175,0
850035458341,8697520001277,0
850035458341,8697520536755,0
850036444114,860785000455,0
850036444121,860785000417,0
850036444404,860006115005,0
850036444404,860785000400,0
850041982045,863944000402,0
850041982045,863944000419,0
850041982045,863944000433,0
850044667024,850044667642,0
850044667079,850044667642,0
850044667185,850044667642,0
850044667529,850044667642,0
850044667642,850044667857,0
850051163601,850051163878,0
850054523013,860010579718,0
850054523495,860010579718,0
850057798074,850057798456,0
850060382031,850060382055,0
850060382109,850060382154,0
850060382109,850060382178,0
850060382109,850060382185,0
850060382154,850060382178,0
850060382154,850060382185,0
850060382178,850060382185,0
850061075123,868806000026,0
850061075123,995561293933,0
850061075130,868806000026,0
850061075130,995561293933,0
851107003001,851107003872,0
851107003018,851107003711,0
851107003025,851107003896,0
851107003070,851107003872,0
851107003896,857161008761,0
851107003896,857161008921,0
851220003018,851220003148,0
851220003032,851220003520,0
851220003032,851220003964,0
851220003056,851220003148,0
851220003056,851220003476,0
851220003056,851220003483,0
851220003056,851220003520,0
851220003056,851220003964,0
851220003148,851220003605,0
851220003414,851220003520,0
851220003414,851220003964,0
851220003476,851220003520,0
851220003476,851220003537,0
851220003476,851220003544,0
851220003476,851220003827,0
851220003476,851220003858,0
851220003476,851220003964,0
851220003483,851220003520,0
851220003483,851220003537,0
851220003483,851220003544,0
851220003483,851220003827,0
851220003483,851220003858,0
851220003483,851220003964,0
851220003520,851220003827,0
851220003520,851220003858,0
851220003520,851220003964,0
851220003537,851220003964,0
851220003544,851220003964,0
851220003827,851220003964,0
851220003858,851220003964,0
851280008138,851818001051,0
851280008138,851818001440,0
851770009256,851770009591,0
851818001228,851818001884,0
851818001440,851818001655,0
852421006075,852421006907,0
852427006185,852427006406,0
852789008087,852789008520,0
852789008094,852789008445,0
852789008094,852789008452,0
852789008094,852789008490,0
852789008445,852789008490,0
852789008445,852789008667,0
852789008452,852789008490,0
852789008452,852789008667,0
852953001173,852953001432,0
852953001395,852953001432,0
853057007030,853057007603,0
853057007030,866558000004,0
853057007030,866558000035,0
853057007078,853057007610,0
853057007092,853057007610,0
853057007603,866558000004,0
853057007603,866558000035,0
853158004006,853158004037,0
853158004006,853158004044,0
853158004006,853158004051,0
853158004006,853158004068,0
853158004006,853158004075,0
853158004006,853158004235,0
853158004006,853158004242,0
853158004006,853158004310,0
853158004006,853158004853,0
853158004037,853158004044,0
853158004037,853158004051,0
853158004037,853158004075,0
853158004037,853158004235,0
853158004037,853158004242,0
853158004037,853158004310,0
853158004037,853158004853,0
853158004044,853158004068,0
853158004044,853158004075,0
853158004044,853158004235,0
853158004044,853158004242,0
853158004044,853158004310,0
853158004044,853158004853,0
853158004051,853158004068,0
853158004051,853158004075,0
853158004051,853158004235,0
853158004051,853158004242,0
853158004051,853158004310,0
853158004051,853158004853,0
853158004068,853158004075,0
853158004068,853158004235,0
853158004068,853158004242,0
853158004068,853158004310,0
853158004068,853158004853,0
853158004075,853158004235,0
853158004075,853158004242,0
853158004075,853158004310,0
853158004075,853158004853,0
853158004235,853158004242,0
853158004235,853158004310,0
853158004235,853158004853,0
853158004242,853158004310,0
853158004242,853158004853,0
853158004310,853158004853,0
853303007005,853303007029,0
853303007005,853303007173,0
853303007005,853303007296,0
853303007005,853303007302,0
853303007005,853303007524,0
853303007012,853303007029,0
853303007012,853303007296,0
853303007012,853303007524,0
853303007012,853303007678,0
853303007029,853303007166,0
853303007029,853303007296,0
853303007029,853303007302,0
853303007166,853303007173,0
853303007166,853303007296,0
853303007166,853303007302,0
853303007166,853303007524,0
853303007173,853303007302,0
853303007296,853303007524,0
853303007302,853303007531,0
853303007524,853303007678,0
853471004493,853471004875,0
853471004509,853471004899,0
853471004516,853471004875,0
853471004516,857880006697,0
853471004875,857880006284,0
853647000762,853647000854,0
853647000854,853647000892,0
853647000854,853647000908,0
853647000854,853647000977,0
854025008462,898806002607,0
854025008967,898806002584,0
855036005006,855036005426,0
855036005006,855036005983,0
855036005013,855036005426,0
855036005266,855036005426,0
855036005266,855036005983,0
855186006496,855186006878,0
855186006496,855186006885,0
855186006496,855186006892,0
855186006502,855186006878,0
855186006502,855186006885,0
855346005000,855346005253,0
855346005017,855346005253,0
855346005024,855346005253,0
855891006026,855891006088,0
856069006480,9326173002414,0
856652006002,856652006019,0
856652006002,856652006156,0
856652006002,856652006163,0
856652006002,856652006194,0
856652006002,856652006200,0
856652006002,856652006484,0
856652006019,856652006156,0
856652006019,856652006163,0
856652006019,856652006194,0
856652006019,856652006200,0
856652006019,856652006484,0
856652006156,856652006163,0
856652006156,856652006194,0
856652006156,856652006200,0
856652006156,856652006484,0
856652006163,856652006194,0
856652006163,856652006200,0
856652006194,856652006484,0
856652006200,856652006484,0
856852007137,856852007144,0
857416006184,857416006245,0
857416006184,857416006252,0
857416006191,857416006245,0
857416006191,857416006252,0
857469003307,857469003437,0
857469003307,857469003734,0
857469003437,857469003734,0
857880006284,857880006697,0
857880006611,857880006703,0
858159001023,858159001757,0
858176002058,858176002300,0
858176002089,858176002331,0
858176002089,858176002706,0
858176002133,858176002324,0
858176002133,858176002706,0
858176002133,858176002805,0
858176002171,858176002546,0
858176002171,858176002706,0
858176002317,858176002423,0
858176002324,858176002409,0
858176002324,858176002805,0
858176002409,858176002706,0
858176002409,858176002805,0
858176002522,858176002836,0
858176002706,858176002805,0
858276004105,858276004136,0
858690007003,858690007065,0
858690007003,858690007355,0
858690007058,858690007065,0
858690007058,858690007355,0
858690007065,858690007355,0
858690007065,860011290506,0
858690007539,858690007676,0
858690007652,858690007676,0
858690007690,858690007706,0
859078002153,859078002627,0
859078002627,859078002672,0
859078002696,995561291595,0
859336007074,859336007135,0
859336007074,859336007654,0
859336007074,859336007944,0
859336007074,860534000194,0
859336007135,860534000101,0
859336007135,860534000125,0
859336007135,860534000194,0
859336007630,860534000101,0
859336007630,860534000125,0
859336007630,860534000163,0
859336007630,860534000194,0
859336007647,859336007654,0
859336007647,860534000101,0
859336007647,860534000125,0
859336007647,860534000194,0
859336007654,860534000101,0
859336007654,860534000125,0
859336007654,860534000194,0
859336007661,860534000101,0
859336007661,860534000125,0
859336007661,860534000194,0
860000623346,860001535679,0
860000623353,860001535693,0
860000692298,866890000120,0
860000709606,865920000444,0
860000709606,868235000451,0
860000709606,868235000475,0
860002780009,860002780047,0
860002780023,860002780047,0
860002780030,860002780047,0
860002780047,860002780078,0
860003027905,860004467953,0
860006115005,860785000400,0
860006567163,860006567170,0
860415001715,864421000359,0
860415001715,865920000437,0
860534000101,860534000194,0
860534000125,860534000194,0
863944000402,863944000419,0
863944000402,863944000433,0
863944000419,863944000433,0
864421000359,865920000437,0
865920000437,865920000444,0
865920000437,868235000468,0
865920000444,868235000451,0
865920000444,868235000475,0
8680659350040,8680659350132,0
8680659350040,8680659350224,0
868235000444,868235000451,0
868235000444,868235000475,0
868235000451,868235000468,0
868235000451,868235000482,0
868235000468,868235000475,0
868235000475,868235000482,0
8683079425329,8683079425428,0
8683079425428,8683079425985,0
8683672074412,8690621101235,0
868657000039,868657000053,0
868657000039,868657000060,0
868806000019,995561293933,0
868806000026,995561293933,0
8690504472452,8690504472490,0
8690504472452,8692971071602,0
8690504472452,8692971071718,0
8690504472476,8692971071718,0
8690504472490,8692971071602,0
8690504472490,8692971071701,0
8690504511212,8690504511243,0
8690504519102,8690504519119,0
8690504519102,8690504519140,0
8690504519102,8690504519164,0
8690504519119,8690504519140,0
8690504519119,8690504519164,0
8690504519119,8690504519171,0
8690504519140,8690504519171,0
8690504519164,8690504519171,0
8690504525042,8690504525110,0
8690504525042,8690504525127,0
8690504525042,8690504525219,0
8690504525042,8690504526018,0
8690504525042,8690504526391,0
8690504525042,8697520790614,0
8690504525110,8690504525127,0
8690504525110,8690504525219,0
8690504525110,8690504526391,0
8690504525110,8697520790614,0
8690504525127,8690504525219,0
8690504525127,8690504526018,0
8690504525127,8690504526391,0
8690504525127,8697520790614,0
8690504525219,8690504526018,0
8690504525219,8690504526391,0
8690504525219,8697520790614,0
8690504526018,8690504526391,0
8690504526018,8697520790614,0
8690558031421,8690558039885,0
8690558033357,8690558039885,0
8690566100478,8690566100485,0
8690566100478,8690566100515,0
8690566100478,8693593215313,0
8690566100478,8693593215375,0
8690566100485,8690566100515,0
8690566100485,8693593111110,0
8690566100485,8693593215313,0
8690566100485,8693593215375,0
8690566100515,8693593111110,0
8690566100515,8693593215313,0
8690566100515,8693593215375,0
8690574000920,8690574000944,0
8690574000920,8690574810338,0
8690574000920,8690574820344,0
8690574000920,8690574991358,0
8690574000944,8690574820344,0
8690574000944,8690574991358,0
8690574001217,8690574820467,0
8690574810338,8690574820344,0
8690574810338,8690574991358,0
8690574810369,8690574840397,0
8690574810369,8690574950317,0
8690574820344,8690574991358,0
8690574840212,8690574950218,0
8690574840397,8690574950317,0
8690690025722,8690690025913,0
8690690025722,8690690025920,0
8690690025722,8690690025937,0
8690723031232,8690723701890,0
8690723611892,8690723613506,0
8690723613209,8690723711837,0
8690793010038,8690793010052,0
8690793010038,8690793010106,0
8690793010038,8690793010151,0
8690793010038,8690793010502,0
8690793010038,8690793010946,0
8690793010038,8690793011004,0
8690793010038,8690793600321,0
8690793010052,8690793010106,0
8690793010052,8690793010151,0
8690793010052,8690793010502,0
8690793010052,8690793010946,0
8690793010052,8690793011004,0
8690793010052,8690793600314,0
8690793010052,8690793600321,0
8690793010106,8690793010151,0
8690793010106,8690793010502,0
8690793010106,8690793010946,0
8690793010106,8690793011004,0
8690793010106,8690793600314,0
8690793010106,8690793600321,0
8690793010151,8690793010502,0
8690793010151,8690793011004,0
8690793010151,8690793600314,0
8690793010151,8690793600321,0
8690793010502,8690793010946,0
8690793010502,8690793011004,0
8690793010502,8690793600314,0
8690793010502,8690793600321,0
8690793010946,8690793011004,0
8690793010946,8690793600314,0
8690793010946,8690793600321,0
8690793011004,8690793600314,0
8690793011004,8690793600321,0
8690793600314,8690793600321,0
8690804035340,8697444061067,0
8692971071701,8692971071718,0
8692971071701,8692971471778,0
8692971071718,8692971471778,0
8692971471778,8692971471846,0
8693354001032,8693354004200,0
8693354001032,8693354004217,0
8693354001032,8693354004231,0
8693354001032,8693354005696,0
8693354001032,8693354007041,0
8693354001032,8693354008024,0
8693354001230,8693354004200,0
8693354001230,8693354004217,0
8693354001230,8693354004231,0
8693354001230,8693354005696,0
8693354001230,8693354007041,0
8693354001230,8693354008024,0
8693354004200,8693354004217,0
8693354004200,8693354004231,0
8693354004200,8693354005696,0
8693354004200,8693354007041,0
8693354004200,8693354008024,0
8693354004217,8693354005696,0
8693354004217,8693354007041,0
8693354004217,8693354008024,0
8693354004231,8693354005696,0
8693354004231,8693354007041,0
8693354004231,8693354008024,0
8693354005696,8693354008024,0
8693354007041,8693354008024,0
8693593111110,8693593215313,0
8693593111110,8693593215375,0
8693593215313,8693593215375,0
8697520000003,8697520001277,0
8697520000003,8697520536755,0
8697520000010,8697520001086,0
8697520000010,8697520001093,0
8697520000010,8697520308246,0
8697520000010,8697520790669,0
8697520001086,8697520001093,0
8697520001086,8697520308246,0
8697520001086,8697520790669,0
8697520001093,8697520308246,0
8697520001093,8697520790669,0
8697520001277,8697520536755,0
8697520525414,8697520525506,0
8697520525414,8697520525582,0
8697520525414,8697520525599,0
8697520525506,8697520525582,0
8697520525582,8697520525599,0
8699015750110,8699015750318,0
870616959197,890763000085,0
8710395022908,8710395949304,0
8710395022908,8710395949311,0
8710395942442,8710395949304,0
8710395942442,8710395949311,0
8710395945634,8710395946983,0
8710395945634,8710395948406,0
8710395945634,8710395948420,0
8710395945634,8710395949236,0
8710395945634,8715700112152,0
8710395946549,8710395949304,0
8710395946549,8710395949311,0
8710395946662,8710395948420,0
8710395946662,8710395948857,0
8710395946983,8710395949229,0
8710395948406,8710395949229,0
8710395948420,8710395948857,0
8710395948420,8710395949229,0
8710395949175,8715700112152,0
8710395949229,8710395949236,0
8710395949229,8715700112152,0
8710458028403,8710624308315,0
8710458028403,8710624345600,0
8710458028403,8710624345617,0
8710458028403,8710624345679,0
8710458028403,8710624349233,0
8710458028403,8718989009274,0
8710458028403,8718989009458,0
8710458028403,8718989009489,0
8710458028403,8718989009519,0
8710624030667,8710624130923,0
8710624096199,8710624096328,0
8710624096199,8710624096359,0
8710624096199,8710624096366,0
8710624096199,8710624308247,0
8710624096199,8710624308315,0
8710624096199,8710624308360,0
8710624096199,8710624308407,0
8710624096199,8710624345600,0
8710624096199,8710624345617,0
8710624096199,8710624345631,0
8710624096199,8710624345679,0
8710624096199,8710624345693,0
8710624096199,8710624349141,0
8710624096199,8710624349189,0
8710624096199,8710624349219,0
8710624096199,8710624349233,0
8710624096199,8710624349240,0
8710624096199,8718989009274,0
8710624096199,8718989009335,0
8710624096199,8718989009489,0
8710624096199,8718989009519,0
8710624096229,8710624096328,0
8710624096229,8710624096359,0
8710624096229,8710624308247,0
8710624096229,8710624308315,0
8710624096229,8710624308360,0
8710624096229,8710624308407,0
8710624096229,8710624345631,0
8710624096229,8710624345679,0
8710624096229,8710624349080,0
8710624096229,8710624349097,0
8710624096229,8710624349141,0
8710624096229,8710624349189,0
8710624096229,8710624349233,0
8710624096229,8710624349240,0
8710624096229,8710624349264,0
8710624096229,8710624349332,0
8710624096229,8718989009335,0
8710624096274,8710624308452,0
8710624096274,8710624349080,0
8710624096274,8710624349097,0
8710624096274,8710624349264,0
8710624096328,8710624096359,0
8710624096328,8710624308247,0
8710624096328,8710624308315,0
8710624096328,8710624308452,0
8710624096328,8710624308490,0
8710624096328,8710624308520,0
8710624096328,8710624345754,0
8710624096328,8710624349080,0
8710624096328,8710624349097,0
8710624096328,8710624349141,0
8710624096328,8710624349189,0
8710624096328,8710624349233,0
8710624096328,8710624349240,0
8710624096328,8710624349264,0
8710624096328,8710624349332,0
8710624096328,8718989009335,0
8710624096359,8710624308247,0
8710624096359,8710624308360,0
8710624096359,8710624308407,0
8710624096359,8710624308452,0
8710624096359,8710624308490,0
8710624096359,8710624308520,0
8710624096359,8710624345631,0
8710624096359,8710624345679,0
8710624096359,8710624345754,0
8710624096359,8710624349080,0
8710624096359,8710624349097,0
8710624096359,8710624349141,0
8710624096359,8710624349189,0
8710624096359,8710624349233,0
8710624096359,8710624349240,0
8710624096359,8710624349264,0
8710624096359,8718989009335,0
8710624096366,8710624345679,0
8710624096366,8710624349233,0
8710624232887,8710624349080,0
8710624232887,8710624349097,0
8710624232887,8710624349264,0
8710624308124,8710624308490,0
8710624308247,8710624308315,0
8710624308247,8710624308360,0
8710624308247,8710624308407,0
8710624308247,8710624308452,0
8710624308247,8710624308490,0
8710624308247,8710624308520,0
8710624308247,8710624345631,0
8710624308247,8710624345679,0
8710624308247,8710624345754,0
8710624308247,8710624349080,0
8710624308247,8710624349097,0
8710624308247,8710624349141,0
8710624308247,8710624349189,0
8710624308247,8710624349240,0
8710624308247,8710624349264,0
8710624308247,8710624349332,0
8710624308247,8718989009335,0
8710624308315,8710624308360,0
8710624308315,8710624308407,0
8710624308315,8710624308520,0
8710624308315,8710624345600,0
8710624308315,8710624345617,0
8710624308315,8710624345631,0
8710624308315,8710624345679,0
8710624308315,8710624345693,0
8710624308315,8710624345723,0
8710624308315,8710624345730,0
8710624308315,8710624345754,0
8710624308315,8710624345785,0
8710624308315,8710624349141,0
8710624308315,8710624349189,0
8710624308315,8710624349219,0
8710624308315,8710624349233,0
8710624308315,8710624349240,0
8710624308315,8718989009274,0
8710624308315,8718989009335,0
8710624308360,8710624308452,0
8710624308360,8710624308490,0
8710624308360,8710624308520,0
8710624308360,8710624345754,0
8710624308360,8710624349080,0
8710624308360,8710624349097,0
8710624308360,8710624349141,0
8710624308360,8710624349189,0
8710624308360,8710624349233,0
8710624308360,8710624349240,0
8710624308360,8710624349264,0
8710624308360,8710624349332,0
8710624308360,8718989009335,0
8710624308407,8710624308452,0
8710624308407,8710624308490,0
8710624308407,8710624308520,0
8710624308407,8710624345754,0
8710624308407,8710624349080,0
8710624308407,8710624349097,0
8710624308407,8710624349141,0
8710624308407,8710624349189,0
8710624308407,8710624349233,0
